1495128454 36 6 0 0 0 0 0 2 0 1 1 0 1
1495128488 37 6 0 0 0 0 0 2 0 1 1 0 1
1495179304 38 6 0 0 0 0 0 2 0 1 1 0 1
1495406242 38 6 0 0 0 0 0 2 0 1 1 1 1
1495438274 38 7 0 0 0 0 0 2 0 1 1 1 1
1495438332 39 7 0 0 0 0 0 2 0 1 1 1 1
1495441043 40 7 0 0 0 0 0 2 0 1 1 1 1
1495538135 41 7 0 0 0 0 0 2 0 1 1 1 1
1495538836 42 7 0 0 0 0 0 2 0 1 1 1 1
1495553704 43 7 0 0 0 0 0 2 0 1 1 1 1
1495554428 44 7 0 0 0 0 0 2 0 1 1 1 1
1495611223 45 7 0 0 0 0 0 2 0 1 1 1 1
1495611587 46 7 0 0 0 0 0 2 0 1 1 1 1
1495716868 47 7 0 0 0 0 0 2 0 1 1 1 1
1497542058 48 7 0 0 0 0 0 2 0 1 1 1 1
1497965890 48 7 0 0 0 1 0 2 0 1 1 1 1
1498058285 48 7 0 0 1 1 0 2 0 1 1 1 1
1498097092 48 7 0 0 2 1 0 2 0 1 1 1 1
1498097396 48 7 0 0 3 1 0 2 0 1 1 1 1
1498098067 48 7 0 0 4 1 0 2 0 1 1 1 1
1498133743 48 7 0 0 4 2 0 2 0 1 1 1 1
1498171009 48 7 0 1 4 2 0 2 0 1 1 1 1
1498173079 48 7 0 2 4 2 0 2 0 1 1 1 1
1498206764 48 8 0 2 4 2 0 2 0 1 1 1 1
1498317967 48 8 0 3 4 2 0 2 0 1 1 1 1
1498318147 48 8 0 4 4 2 0 2 0 1 1 1 1
1498320496 48 8 0 5 4 2 0 2 0 1 1 1 1
1498320685 48 8 0 6 4 2 0 2 0 1 1 1 1
1498324119 48 8 0 7 4 2 0 2 0 1 1 1 1
1498464033 48 9 0 7 4 2 0 2 0 1 1 1 1
1498464175 48 10 0 7 4 2 0 2 0 1 1 1 1
1498464204 48 11 0 7 4 2 0 2 0 1 1 1 1
1498464520 48 12 0 7 4 2 0 2 0 1 1 1 1
1498467058 49 12 0 7 4 2 0 2 0 1 1 1 1
1498467480 50 12 0 7 4 2 0 2 0 1 1 1 1
1498467697 51 12 0 7 4 2 0 2 0 1 1 1 1
1498467781 52 12 0 7 4 2 0 2 0 1 1 1 1
1498468477 52 12 0 8 4 2 0 2 0 1 1 1 1
1498472789 52 12 0 9 4 2 0 2 0 1 1 1 1
1498473063 52 12 0 10 4 2 0 2 0 1 1 1 1
1498475693 53 12 0 10 4 2 0 2 0 1 1 1 1
1498475746 53 13 0 10 4 2 0 2 0 1 1 1 1
1498475753 53 14 0 10 4 2 0 2 0 1 1 1 1
1498475845 54 14 0 10 4 2 0 2 0 1 1 1 1
1498476316 55 14 0 10 4 2 0 2 0 1 1 1 1
1498579163 56 14 0 10 8 4 0 2 0 1 1 1 1
1499898369 56 14 1 10 8 4 0 2 0 1 1 1 1
1499898628 56 14 2 10 8 4 0 2 0 1 1 1 1
1500025654 56 14 3 10 8 4 0 2 0 1 1 1 1
1500048333 56 14 4 10 8 4 0 2 0 1 1 1 1
1500187481 56 14 5 10 8 4 0 2 0 1 1 1 1
1500188165 56 14 6 10 8 4 0 2 0 1 1 1 1
1500281963 56 15 6 10 8 4 0 2 0 1 1 1 1
1500282136 57 15 6 10 8 4 0 2 0 1 1 1 1
1500282912 58 15 6 10 8 4 0 2 0 1 1 1 1
1500292596 59 15 6 10 8 4 0 2 0 1 1 1 1
1500293375 60 15 6 10 8 4 0 2 0 1 1 1 1
1500298648 61 15 6 10 8 4 0 2 0 1 1 1 1
1500563629 62 15 6 10 8 4 0 2 0 1 1 1 1
1500909925 63 15 6 10 8 4 0 2 0 1 1 1 1
1500972749 64 15 6 10 8 4 0 2 0 1 1 1 1
1500972792 65 15 6 10 8 4 0 2 0 1 1 1 1
1501091058 65 15 7 10 8 4 0 2 0 1 1 1 1
1501143101 65 16 7 10 8 4 0 2 0 1 1 1 1
1501148696 66 16 7 10 8 4 0 2 0 1 1 1 1
1501510477 67 16 7 10 8 4 0 2 0 1 1 1 1
1501687039 67 16 8 10 8 4 0 2 0 1 1 1 1
1501687729 67 17 8 10 8 4 0 2 0 1 1 1 1
1501687939 68 17 8 10 8 4 0 2 0 1 1 1 1
1502168284 68 17 9 10 8 4 0 2 0 1 1 1 1
1502455669 68 17 9 10 8 4 0 2 1 1 1 1 1
1502456552 68 17 9 10 8 4 0 2 2 1 1 1 1
1502714543 68 18 9 10 8 4 0 2 2 1 1 1 1
1502714555 68 19 9 10 8 4 0 2 2 1 1 1 1
1502714675 69 19 9 10 8 4 0 2 2 1 1 1 1
1502714902 70 19 9 10 8 4 0 2 2 1 1 1 1
1503002783 70 19 9 10 8 4 1 2 2 1 1 1 1
1503075450 70 19 9 10 8 4 2 2 2 1 1 1 1
1503076676 70 19 9 10 8 4 3 2 2 1 1 1 1
1503078246 70 19 9 10 8 4 4 2 2 1 1 1 1
1503301774 70 20 9 10 8 4 4 2 2 1 1 1 1
1503697538 70 20 10 10 8 4 4 2 2 1 1 1 1
1503908679 70 21 10 10 8 4 4 2 2 1 1 1 1
1503909082 71 21 10 10 8 4 4 2 2 1 1 1 1
1503955628 71 21 11 10 8 4 4 2 2 1 1 1 1
1503996574 71 22 11 10 8 4 4 2 2 1 1 1 1
