1500187481 1609 201 322 174 110 87 0 24 0 1 5 3 1
1500188165 1609 201 324 174 110 87 0 24 0 1 5 3 1
1500281963 1609 201 324 174 110 87 0 24 0 1 5 3 1
1500282136 1609 201 324 174 110 87 0 24 0 1 5 3 1
1500282912 1650 201 324 174 110 87 0 24 0 1 5 3 1
1500292596 1656 201 324 174 110 87 0 24 0 1 5 3 1
1500293375 1660 201 324 174 110 87 0 24 0 1 5 3 1
1500298648 1673 201 324 174 110 87 0 24 0 1 5 3 1
1500563629 1675 201 324 174 110 87 0 24 0 1 5 3 1
1500909925 1691 201 324 174 110 87 0 24 0 1 5 3 1
1500972749 1755 201 324 174 110 87 0 24 0 1 5 3 1
1500972792 1756 201 324 174 110 87 0 24 0 1 5 3 1
1501091058 1756 201 364 174 110 87 0 24 0 1 5 3 1
1501143101 1756 201 364 174 110 87 0 24 0 1 5 3 1
1501148696 1765 201 364 174 110 87 0 24 0 1 5 3 1
1501510477 1773 201 364 174 110 87 0 24 0 1 5 3 1
1501687039 1773 201 495 174 110 87 0 24 0 1 5 3 1
1501687729 1773 201 495 174 110 87 0 24 0 1 5 3 1
1501687939 1773 201 495 174 110 87 0 24 0 1 5 3 1
1502168284 1773 201 496 174 110 87 0 24 0 1 5 3 1
1502455669 1773 201 496 174 110 87 0 24 4 1 5 3 1
1502456552 1773 201 496 174 110 87 0 24 10 1 5 3 1
1502714543 1773 201 496 174 110 87 0 24 10 1 5 3 1
1502714555 1773 201 496 174 110 87 0 24 10 1 5 3 1
1502714675 1773 201 496 174 110 87 0 24 10 1 5 3 1
1502714902 1774 201 496 174 110 87 0 24 10 1 5 3 1
1503002783 1774 201 496 174 110 87 1 24 10 1 5 3 1
1503075450 1774 201 496 174 110 87 2 24 10 1 5 3 1
1503076676 1774 201 496 174 110 87 4 24 10 1 5 3 1
1503078246 1774 201 496 174 110 87 14 24 10 1 5 3 1
1503301774 1774 201 496 174 110 87 14 24 10 1 5 3 1
1503697538 1774 201 550 174 110 87 14 24 10 1 5 3 1
1503908679 1774 201 550 174 110 87 14 24 10 1 5 3 1
1503909082 1775 201 550 174 110 87 14 24 10 1 5 3 1
1503955628 1775 201 591 174 110 87 14 24 10 1 5 3 1
1503996574 1775 201 591 174 110 87 14 24 10 1 5 3 1
