1486490688 2379 2455 2512 0 0
1486492699 2379 2537 2512 0 0
1486494215 2379 2537 2512 0 0
1486494299 2415 2537 2512 0 0
1486494522 2415 2537 2512 0 0
1486495443 2415 2537 2599 0 0
1486495495 2416 2537 2599 0 0
1486495528 2432 2537 2599 0 0
1486495567 2437 2537 2599 0 0
1486495678 2438 2537 2599 0 0
1486497859 2438 2537 2652 0 0
1486499108 2439 2537 2652 0 0
1486499135 2440 2537 2652 0 0
1486499456 2440 2537 2652 0 0
1486501461 2440 2537 2693 0 0
1486501796 2440 2537 2693 0 0
1486552623 2440 2537 2693 0 0
1486555787 2491 2537 2693 0 0
1486560993 2491 2632 2693 0 0
1486561206 2539 2632 2693 0 0
1486561631 2539 2632 2693 0 0
1486584116 2717 2632 2693 0 0
1486590728 2786 2632 2693 0 0
1486600887 2786 2933 2693 0 0
1486601598 2786 2933 2693 0 0
1486601821 2786 2934 2693 0 0
1486602009 2786 2935 2693 0 0
1486630950 2844 2935 2693 0 0
1486631839 2844 2961 2693 0 0
1486633069 2880 2961 2693 0 0
1486634776 2889 2961 2693 0 0
1486634808 2889 2961 2693 0 0
1486634852 2889 2980 2693 0 0
1486634895 2889 2980 2693 0 0
1486637872 2962 2980 2693 0 0
1486638939 2962 3014 2693 0 0
1486639109 2962 3014 2693 0 0
1486640225 2962 3021 2693 0 0
1486640818 3036 3021 2693 0 0
1486642350 3078 3021 2693 0 0
1486642422 3078 3021 2693 0 0
1486643921 3078 3062 2693 0 0
1486644061 3120 3062 2693 0 0
1486647700 3197 3062 2693 0 0
1486649181 3197 3083 2693 0 0
1486649249 3197 3083 2693 0 0
1486655554 3360 3083 2693 0 0
1486932201 3360 3188 2693 0 0
1486936967 3687 3188 2693 0 0
1486937103 3687 3188 2693 0 0
1486937402 3750 3188 2693 0 0
1487238150 3768 3188 2693 0 0
1487238698 3781 3188 2693 0 0
1487253294 3781 3188 2706 0 0
1487257912 3781 3188 2721 0 0
1487258035 3781 3188 2723 0 0
1487261333 3781 3188 2756 0 0
1487261438 3781 3188 2760 0 0
1487268325 3947 3188 2760 0 0
1487268376 3947 3188 2767 0 0
1487268815 3947 3188 2767 0 0
1487271045 3947 3188 2963 0 0
1487271289 3948 3188 2963 0 0
1487273846 3961 3188 2963 0 0
1487273962 3961 3217 2963 0 0
1487274064 3961 3217 3005 0 0
1487274165 3961 3217 3005 0 0
1487274574 4015 3217 3005 0 0
1487321276 4015 3217 3005 0 0
1487329597 4017 3217 3005 0 0
1487334756 4070 3217 3005 0 0
1487334810 4070 3217 3005 0 0
1487335219 4076 3217 3005 0 0
1487335253 4076 3217 3005 0 0
1487335703 4097 3217 3005 0 0
1487335762 4097 3217 3005 0 0
1487341157 4097 3330 3005 0 0
1487341204 4097 3330 3005 0 0
1487341245 4097 3330 3081 0 0
1487341457 4097 3330 3081 0 0
1487347543 4097 3371 3081 0 0
1487349488 4101 3371 3081 0 0
1487349614 4106 3371 3081 0 0
1487349635 4119 3371 3081 0 0
1487351474 4119 3392 3081 0 0
1487352268 4119 3394 3081 0 0
1487352350 4119 3394 3140 0 0
1487352351 4119 3394 3140 0 0
1487352943 4119 3394 3140 0 0
1487354278 4126 3394 3140 0 0
1487354317 4126 3394 3140 0 0
1487355205 4224 3394 3140 0 0
1487355287 4268 3394 3140 0 0
1487355806 4268 3427 3140 0 0
1487355833 4268 3427 3140 0 0
1487356090 4281 3427 3140 0 0
1487356122 4281 3427 3140 0 0
1487361092 4286 3427 3140 0 0
1487361100 4286 3427 3140 0 0
1487361266 4289 3427 3140 0 0
1487364366 4289 3459 3140 0 0
1487364409 4289 3459 3140 0 0
1487365026 4294 3459 3140 0 0
1487365320 4310 3459 3140 0 0
1487365542 4311 3459 3140 0 0
1487366783 4322 3459 3140 0 0
1487366880 4322 3488 3140 0 0
1487366905 4322 3488 3140 0 0
1487379210 4484 3488 3140 0 0
1487407572 4484 3542 3140 0 0
1487408596 4484 3542 3140 0 0
1487418824 4484 3601 3140 0 0
1487424401 4484 3650 3140 0 0
1487427576 4484 3650 3220 0 0
1487431089 4484 3650 3222 0 0
1487431150 4485 3650 3222 0 0
1487431188 4485 3650 3222 0 0
1487433097 4492 3650 3222 0 0
1487433587 4495 3650 3222 0 0
1487433969 4495 3695 3222 0 0
1487434013 4495 3695 3222 0 0
1487434215 4503 3695 3222 0 0
1487434306 4503 3695 3225 0 0
1487434343 4503 3695 3225 0 0
1487434498 4503 3696 3225 0 0
1487434533 4503 3696 3225 0 0
1487435609 4503 3696 3228 0 0
1487436265 4503 3696 3228 0 0
1487437261 4524 3696 3228 0 0
1487437267 4524 3696 3228 0 0
1487438840 4530 3696 3228 0 0
1487439012 4530 3707 3228 0 0
1487439054 4530 3707 3228 0 0
1487443420 4530 3763 3228 0 0
1487446472 4537 3763 3228 0 0
1487446502 4537 3771 3228 0 0
1487446548 4537 3771 3228 0 0
1487705263 4537 3779 3228 0 0
1487718337 4537 3831 3228 0 0
1487721103 4537 3848 3228 0 0
1487783287 4537 3848 3240 0 0
1487785582 4537 3848 3262 0 0
1487788582 4537 3848 3282 0 0
1487788817 4537 3927 3282 0 0
1487788835 4537 3927 3282 0 0
1487794995 4537 3927 3289 0 0
1487795080 4537 3927 3289 0 0
1487795208 4537 3968 3289 0 0
1487795312 4537 3968 3289 0 0
1487839227 4537 4069 3289 0 0
1487841807 4537 4107 3289 0 0
1487842382 4554 4107 3289 0 0
1487842495 4554 4107 3289 0 0
1487847815 4554 4127 3289 0 0
1487861486 4554 4127 3301 0 0
1487874618 4554 4149 3301 0 0
1487977031 4555 4149 3301 0 0
1487977209 4652 4149 3301 0 0
1487979570 4720 4149 3301 0 0
1488044352 4720 4165 3301 0 0
1488044554 4720 4165 3301 0 0
1488049381 4720 4208 3301 0 0
1488049854 4720 4218 3301 0 0
1488049957 4720 4218 3301 0 0
1488050181 4720 4218 3301 0 0
1488113559 4732 4218 3301 0 0
1488113647 4732 4218 3301 0 0
1488113940 4733 4218 3301 0 0
1488115124 4744 4218 3301 0 0
1488123192 4744 4269 3301 0 0
1488123527 4744 4269 3301 0 0
1488137078 4744 4284 3301 0 0
1488137709 4744 4287 3301 0 0
1488142970 4744 4326 3301 0 0
1488144911 4744 4335 3301 0 0
1488148382 4757 4335 3301 0 0
1488148417 4757 4335 3301 0 0
1488148521 4774 4335 3301 0 0
1488153374 4774 4359 3301 0 0
1488153930 4805 4359 3301 0 0
1488154131 4925 4359 3301 0 0
1488154137 4925 4359 3301 0 0
1488155293 4946 4359 3301 0 0
1488155495 4946 4391 3301 0 0
1488155603 4946 4391 3301 0 0
1488195253 4965 4391 3301 0 0
1488195263 4965 4391 3301 0 0
1488195946 4965 4454 3301 0 0
1488195968 4965 4454 3301 0 0
1488196620 4981 4454 3301 0 0
1488196623 4981 4454 3301 0 0
1488197547 4981 4463 3301 0 0
1488197579 4981 4463 3301 0 0
1488197681 4999 4463 3301 0 0
1488197684 4999 4463 3301 0 0
1488198323 4999 4471 3301 0 0
1488198361 4999 4471 3301 0 0
1488214162 4999 4567 3301 0 0
1488237554 4999 4649 3301 0 0
1488273702 4999 4663 3301 0 0
1488276993 4999 4692 3301 0 0
1488280294 4999 4696 3301 0 0
1488284660 4999 4696 3301 0 2
1488287659 5002 4696 3301 0 2
1488287670 5023 4696 3301 0 2
1488287673 5023 4696 3301 0 2
1488288200 5025 4696 3301 0 2
1488288475 5025 4712 3301 0 2
1488291259 5033 4712 3301 0 2
1488291286 5036 4712 3301 0 2
1488291367 5040 4712 3301 0 2
1488292778 5040 4726 3301 0 2
1488366148 5040 4739 3301 0 2
1488367910 5040 4742 3301 0 2
1488659240 5040 4742 3358 0 2
1488893447 5040 4902 3358 0 2
1488893736 5040 4902 3358 0 2
1488899981 5040 4902 3358 0 6
1489078874 5042 4902 3358 0 6
1489078887 5055 4902 3358 0 6
1489079569 5055 4902 3358 18 6
1489139846 5055 4902 3358 18 6
1489140904 5101 4902 3358 18 6
1490049767 5101 4902 3358 42 6
